"시점","구조활동실적별(1)","구조활동실적별(2)",소방서별(1),소방서별(2),데이터
"2016","구조(처리)건수 (건)","인명구조",북부,의정부,849
"2016","구조(처리)건수 (건)","인명구조",북부,남양주,858
"2016","구조(처리)건수 (건)","인명구조",북부,파주,556
"2016","구조(처리)건수 (건)","인명구조",북부,구리,274
"2016","구조(처리)건수 (건)","인명구조",북부,포천,474
"2016","구조(처리)건수 (건)","인명구조",북부,양주,315
"2016","구조(처리)건수 (건)","인명구조",북부,동두천,227
"2016","구조(처리)건수 (건)","인명구조",북부,가평,270
"2016","구조(처리)건수 (건)","인명구조",북부,연천,125
"2016","구조(처리)건수 (건)","안전조치",합계,소계,94601
